compose_file,host_path,container_path,mount_options,full_mount,category,recommended_action
tools/simple_security_scanner.py,"tools/venv,./node_modules,./target,./blockchain/target"",",,,"tools/venv,./node_modules,./target,./blockchain/target"",",wrong relative root,Update path to start with infrastructure/docker/
tools/start_service_isolated.py,"tools/acgs_production.db"",",,,"tools/acgs_production.db"",",wrong relative root,Update path to start with infrastructure/docker/
tools/production_blue_green_deployment.py,"tools/scripts/start_all_services.sh""],",,,"tools/scripts/start_all_services.sh""],",wrong relative root,Update path to start with infrastructure/docker/
tools/phase4_community_adoption.py,tools/scripts/validate_setup.sh,,,tools/scripts/validate_setup.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/phase4_community_adoption.py,CODE_OF_CONDUCT.md,,,CODE_OF_CONDUCT.md,legacy/unused,Remove mount from tools/phase4_community_adoption.py
tools/phase4_community_adoption.py,tools/scripts/setup/quick_start.sh,,,tools/scripts/setup/quick_start.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/phase4_community_adoption.py,tools/architecture,,,tools/architecture,wrong relative root,Update path to start with infrastructure/docker/
tools/phase4_community_adoption.py,docs/development/setup.md,,,docs/development/setup.md,wrong relative root,Update path to start with infrastructure/docker/
tools/phase4_community_adoption.py,tools/api,,,tools/api,wrong relative root,Update path to start with infrastructure/docker/
tools/update_dependency_managers.py,tools/node_modules,,,tools/node_modules,wrong relative root,Update path to start with infrastructure/docker/
tools/setup_monitoring_stack.py,tools/config/grafana/dashboards,/etc/grafana/provisioning/dashboards,"ro"",","tools/config/grafana/dashboards:/etc/grafana/provisioning/dashboards:ro"",",wrong relative root,Update path to start with infrastructure/docker/
tools/setup_monitoring_stack.py,tools/config/grafana/datasources,/etc/grafana/provisioning/datasources,"ro"",","tools/config/grafana/datasources:/etc/grafana/provisioning/datasources:ro"",",wrong relative root,Update path to start with infrastructure/docker/
tools/setup_monitoring_stack.py,tools/config/prometheus.yml,/etc/prometheus/prometheus.yml,"ro"",","tools/config/prometheus.yml:/etc/prometheus/prometheus.yml:ro"",",wrong relative root,Update path to start with infrastructure/docker/
tools/setup_monitoring_stack.py,tools/config/alertmanager.yml,/etc/alertmanager/alertmanager.yml,"ro""","tools/config/alertmanager.yml:/etc/alertmanager/alertmanager.yml:ro""",wrong relative root,Update path to start with infrastructure/docker/
tools/setup_monitoring_stack.py,tools/config/rules,/etc/prometheus/rules,"ro"",","tools/config/rules:/etc/prometheus/rules:ro"",",wrong relative root,Update path to start with infrastructure/docker/
tools/documentation_synchronization.py,tools/scripts/start_all_services.sh,,,tools/scripts/start_all_services.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/test_restructured_applications.py,"hooks/"",",,,"hooks/"",",legacy/unused,Remove mount from tools/test_restructured_applications.py
tools/test_restructured_applications.py,"types/"",",,,"types/"",",legacy/unused,Remove mount from tools/test_restructured_applications.py
tools/test_restructured_applications.py,hooks,,,hooks,legacy/unused,Remove mount from tools/test_restructured_applications.py
tools/test_restructured_applications.py,components,,,components,legacy/unused,Remove mount from tools/test_restructured_applications.py
tools/test_restructured_applications.py,"components/"",",,,"components/"",",legacy/unused,Remove mount from tools/test_restructured_applications.py
tools/test_restructured_applications.py,types,,,types,legacy/unused,Remove mount from tools/test_restructured_applications.py
tools/phase3_production_infrastructure_setup.py,tools/monitoring/grafana,"/etc/grafana/provisioning"",",,"tools/monitoring/grafana:/etc/grafana/provisioning"",",wrong relative root,Update path to start with infrastructure/docker/
tools/phase3_production_infrastructure_setup.py,tools/monitoring/prometheus,"/etc/prometheus"",",,"tools/monitoring/prometheus:/etc/prometheus"",",wrong relative root,Update path to start with infrastructure/docker/
tools/phase3_production_infrastructure_setup.py,tools/monitoring/alertmanager,"/etc/alertmanager""],",,"tools/monitoring/alertmanager:/etc/alertmanager""],",wrong relative root,Update path to start with infrastructure/docker/
tools/penetration_testing.py,"..../..../etc/passwd"",",,,"..../..../etc/passwd"",",legacy/unused,Remove mount from tools/penetration_testing.py
tools/sla_dashboard.py,tools/scripts/start_sla_monitor.sh,,,tools/scripts/start_sla_monitor.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/focused_reorganization.py,"tools/src/backend/ec_service""",,,"tools/src/backend/ec_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/focused_reorganization.py,"tools/services/core/evolutionary-computation"",",,,"tools/services/core/evolutionary-computation"",",wrong relative root,Update path to start with infrastructure/docker/
tools/fix_github_actions_workflows.py,"tools/coverage.xml""",,,"tools/coverage.xml""",wrong relative root,Update path to start with infrastructure/docker/
tools/fix_github_actions_workflows.py,"tools/coverage\.xml"",",,,"tools/coverage\.xml"",",wrong relative root,Update path to start with infrastructure/docker/
tools/demo_security_compliance_tools.py,"tools/scripts/security_scan.sh""",,,"tools/scripts/security_scan.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/deployment_automation.py,"tools/backups/$DATE""",,,"tools/backups/$DATE""",wrong relative root,Update path to start with infrastructure/docker/
tools/deployment_automation.py,tools/monitoring/prometheus.yml,"/etc/prometheus/prometheus.yml""",,"tools/monitoring/prometheus.yml:/etc/prometheus/prometheus.yml""",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_codebase_cleanup.py,tools/blockchain/target',,,tools/blockchain/target',wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,"tools/scripts/emergency_restore.sh""",,,"tools/scripts/emergency_restore.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,tools/alerts,"/etc/prometheus/alerts"",",,"tools/alerts:/etc/prometheus/alerts"",",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,"tools/monitoring/scripts/emergency_shutdown.sh""",,,"tools/monitoring/scripts/emergency_shutdown.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,tools/config/alertmanager.yml,"/etc/alertmanager/alertmanager.yml""",,"tools/config/alertmanager.yml:/etc/alertmanager/alertmanager.yml""",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,tools/config/prometheus.yml,"/etc/prometheus/prometheus.yml"",",,"tools/config/prometheus.yml:/etc/prometheus/prometheus.yml"",",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,"tools/monitoring/scripts/emergency_restore.sh""",,,"tools/monitoring/scripts/emergency_restore.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_production_monitoring.py,tools/dashboards,"/var/lib/grafana/dashboards""],",,"tools/dashboards:/var/lib/grafana/dashboards""],",wrong relative root,Update path to start with infrastructure/docker/
tools/generate_final_deployment_report.py,"tools/monitoring/scripts/emergency_restore.sh"",",,,"tools/monitoring/scripts/emergency_restore.sh"",",wrong relative root,Update path to start with infrastructure/docker/
tools/generate_final_deployment_report.py,"tools/monitoring/scripts/emergency_shutdown.sh"",",,,"tools/monitoring/scripts/emergency_shutdown.sh"",",wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_security_vulnerability_scanner.py,"tools/venv,./node_modules,./target,./blockchain/target"",",,,"tools/venv,./node_modules,./target,./blockchain/target"",",wrong relative root,Update path to start with infrastructure/docker/
tools/priority3_monitoring_infrastructure.py,tools/grafana/dashboards,"/var/lib/grafana/dashboards"",",,"tools/grafana/dashboards:/var/lib/grafana/dashboards"",",wrong relative root,Update path to start with infrastructure/docker/
tools/priority3_monitoring_infrastructure.py,tools/prometheus,"/etc/prometheus"",",,"tools/prometheus:/etc/prometheus"",",wrong relative root,Update path to start with infrastructure/docker/
tools/priority3_monitoring_infrastructure.py,tools/alertmanager,"/etc/alertmanager""],",,"tools/alertmanager:/etc/alertmanager""],",wrong relative root,Update path to start with infrastructure/docker/
tools/priority3_monitoring_infrastructure.py,tools/grafana/provisioning,"/etc/grafana/provisioning"",",,"tools/grafana/provisioning:/etc/grafana/provisioning"",",wrong relative root,Update path to start with infrastructure/docker/
services/core/governance-synthesis/advanced_opa_engine.py,"services/core/governance-synthesis/policies""",,,"services/core/governance-synthesis/policies""",wrong relative root,Update path to start with infrastructure/docker/
services/core/policy-governance/pgc_service/app/core/real_database.py,"services/core/policy-governance/pgc_service/app/core/"",",,,"services/core/policy-governance/pgc_service/app/core/"",",wrong relative root,Update path to start with infrastructure/docker/
services/core/policy-governance/pgc_service/app/core/real_database.py,"services/core/policy-governance/pgc_service/app/core/pgc_service.db""",,,"services/core/policy-governance/pgc_service/app/core/pgc_service.db""",wrong relative root,Update path to start with infrastructure/docker/
services/core/governance-synthesis/gs_service/app/core/wina_rego_synthesis.py,services/core/alphaevolve_gs_engine/src',,,services/core/alphaevolve_gs_engine/src',wrong relative root,Update path to start with infrastructure/docker/
services/core/governance-synthesis/gs_service/app/services/security_compliance.py,"services/core/governance-synthesis/gs_service/etc/passwd"",",,,"services/core/governance-synthesis/gs_service/etc/passwd"",",wrong relative root,Update path to start with infrastructure/docker/
services/core/governance-synthesis/gs_service/tests/security/test_security_compliance.py,"services/core/governance-synthesis/etc/passwd"",",,,"services/core/governance-synthesis/etc/passwd"",",wrong relative root,Update path to start with infrastructure/docker/
services/blockchain/scripts/generate_program_ids.py,"services/blockchain/programs/appeals/src/lib.rs"",",,,"services/blockchain/programs/appeals/src/lib.rs"",",wrong relative root,Update path to start with infrastructure/docker/
services/blockchain/scripts/generate_program_ids.py,"services/blockchain/programs/logging/src/lib.rs"",",,,"services/blockchain/programs/logging/src/lib.rs"",",wrong relative root,Update path to start with infrastructure/docker/
services/blockchain/scripts/deploy_quantumagi.py,services/blockchain/scripts/README.md,,,services/blockchain/scripts/README.md,wrong relative root,Update path to start with infrastructure/docker/
services/blockchain/scripts/deploy_quantumagi.py,services/blockchain/scripts/client,,,services/blockchain/scripts/client,wrong relative root,Update path to start with infrastructure/docker/
services/shared/security/unified_input_validation.py,services/shared/security/|\.\.\\,,,services/shared/security/|\.\.\\,wrong relative root,Update path to start with infrastructure/docker/
